qber,seed,mode
0.01,0,QKD
0.01,0,PQC
0.01,0,QKD
0.01,0,QKD
0.01,1,QKD
0.01,1,PQC
0.01,1,PQC
0.01,1,PQC
0.01,2,PQC
0.01,2,QKD
0.01,2,QKD
0.01,2,PQC
0.01,3,PQC
0.01,3,PQC
0.01,3,PQC
0.01,3,PQC
0.01,4,PQC
0.01,4,PQC
0.01,4,PQC
0.01,4,QKD
0.01,5,PQC
0.01,5,PQC
0.01,5,QKD
0.01,5,PQC
0.01,6,QKD
0.01,6,PQC
0.01,6,PQC
0.01,6,PQC
0.01,7,PQC
0.01,7,QKD
0.01,7,QKD
0.01,7,PQC
0.01,8,QKD
0.01,8,PQC
0.01,8,QKD
0.01,8,PQC
0.01,9,PQC
0.01,9,PQC
0.01,9,QKD
0.01,9,PQC
0.01,10,PQC
0.01,10,PQC
0.01,10,QKD
0.01,10,PQC
0.01,11,PQC
0.01,11,QKD
0.01,11,PQC
0.01,11,PQC
0.01,12,QKD
0.01,12,PQC
0.01,12,PQC
0.01,12,PQC
0.01,13,PQC
0.01,13,PQC
0.01,13,PQC
0.01,13,PQC
0.01,14,PQC
0.01,14,PQC
0.01,14,QKD
0.01,14,PQC
0.01,15,QKD
0.01,15,PQC
0.01,15,PQC
0.01,15,PQC
0.01,16,QKD
0.01,16,PQC
0.01,16,PQC
0.01,16,PQC
0.01,17,PQC
0.01,17,PQC
0.01,17,PQC
0.01,17,QKD
0.01,18,QKD
0.01,18,PQC
0.01,18,PQC
0.01,18,QKD
0.01,19,QKD
0.01,19,PQC
0.01,19,PQC
0.01,19,PQC
0.01,20,QKD
0.01,20,QKD
0.01,20,QKD
0.01,20,PQC
0.01,21,PQC
0.01,21,PQC
0.01,21,PQC
0.01,21,PQC
0.01,22,QKD
0.01,22,PQC
0.01,22,QKD
0.01,22,PQC
0.01,23,QKD
0.01,23,QKD
0.01,23,QKD
0.01,23,QKD
0.01,24,PQC
0.01,24,PQC
0.01,24,PQC
0.01,24,PQC
0.01,25,QKD
0.01,25,PQC
0.01,25,PQC
0.01,25,PQC
0.01,26,QKD
0.01,26,PQC
0.01,26,QKD
0.01,26,QKD
0.01,27,QKD
0.01,27,QKD
0.01,27,QKD
0.01,27,QKD
0.01,28,PQC
0.01,28,PQC
0.01,28,PQC
0.01,28,QKD
0.01,29,PQC
0.01,29,QKD
0.01,29,PQC
0.01,29,QKD
0.020000000000000004,0,QKD
0.020000000000000004,0,PQC
0.020000000000000004,0,QKD
0.020000000000000004,0,QKD
0.020000000000000004,1,QKD
0.020000000000000004,1,PQC
0.020000000000000004,1,PQC
0.020000000000000004,1,PQC
0.020000000000000004,2,PQC
0.020000000000000004,2,QKD
0.020000000000000004,2,QKD
0.020000000000000004,2,PQC
0.020000000000000004,3,PQC
0.020000000000000004,3,PQC
0.020000000000000004,3,PQC
0.020000000000000004,3,PQC
0.020000000000000004,4,PQC
0.020000000000000004,4,PQC
0.020000000000000004,4,PQC
0.020000000000000004,4,QKD
0.020000000000000004,5,PQC
0.020000000000000004,5,PQC
0.020000000000000004,5,QKD
0.020000000000000004,5,PQC
0.020000000000000004,6,QKD
0.020000000000000004,6,PQC
0.020000000000000004,6,PQC
0.020000000000000004,6,PQC
0.020000000000000004,7,PQC
0.020000000000000004,7,QKD
0.020000000000000004,7,QKD
0.020000000000000004,7,PQC
0.020000000000000004,8,QKD
0.020000000000000004,8,PQC
0.020000000000000004,8,QKD
0.020000000000000004,8,PQC
0.020000000000000004,9,PQC
0.020000000000000004,9,PQC
0.020000000000000004,9,QKD
0.020000000000000004,9,PQC
0.020000000000000004,10,PQC
0.020000000000000004,10,PQC
0.020000000000000004,10,QKD
0.020000000000000004,10,PQC
0.020000000000000004,11,PQC
