seed,attack_intensity,condition,availability,security_compliance,mean_risk_of_solution
12,0.375,QOPT_QTRACE,1.0,1.0,0.10077292655578476
12,0.5,Static,1.0,1.0,0.11878562467069276
12,0.5,TrustOnly,1.0,0.75,0.05086136206771643
12,0.5,QOPT_Oracle,1.0,1.0,0.10627012198643282
12,0.5,QOPT_QTRACE,1.0,1.0,0.09534272807832776
12,0.625,Static,1.0,1.0,0.1523157965087117
12,0.625,TrustOnly,1.0,0.75,0.061330649294103576
12,0.625,QOPT_Oracle,1.0,1.0,0.1362178646263108
12,0.625,QOPT_QTRACE,1.0,1.0,0.1499919962930927
12,0.75,Static,1.0,1.0,0.170091401341727
12,0.75,TrustOnly,1.0,1.0,0.379531648228577
12,0.75,QOPT_Oracle,1.0,1.0,0.15248222584503685
12,0.75,QOPT_QTRACE,1.0,1.0,0.1572477486217248
12,0.875,Static,1.0,1.0,0.18386451784532692
12,0.875,TrustOnly,1.0,1.0,0.4247734146109812
12,0.875,QOPT_Oracle,1.0,1.0,0.16454708639650958
12,0.875,QOPT_QTRACE,1.0,1.0,0.16589537748056365
12,1.0,Static,1.0,1.0,0.19919201206146067
12,1.0,TrustOnly,1.0,1.0,0.46774357157042346
12,1.0,QOPT_Oracle,1.0,1.0,0.17923348889207505
12,1.0,QOPT_QTRACE,1.0,1.0,0.17556296218408401
13,0.0,Static,1.0,1.0,0.020116473440132062
13,0.0,TrustOnly,1.0,1.0,0.020116473440132062
13,0.0,QOPT_Oracle,1.0,1.0,0.01982042726620736
13,0.0,QOPT_QTRACE,1.0,1.0,0.020672623666068982
13,0.125,Static,1.0,1.0,0.029478869508622777
13,0.125,TrustOnly,1.0,1.0,0.029478869508622777
13,0.125,QOPT_Oracle,1.0,1.0,0.029478869508622777
13,0.125,QOPT_QTRACE,1.0,1.0,0.030063362347585804
13,0.25,Static,1.0,1.0,0.03625384754316013
13,0.25,TrustOnly,1.0,1.0,0.03625384754316013
13,0.25,QOPT_Oracle,1.0,1.0,0.036095990797115896
13,0.25,QOPT_QTRACE,1.0,1.0,0.03657774675799708
13,0.375,Static,1.0,1.0,0.04542936400891227
13,0.375,TrustOnly,1.0,1.0,0.04542936400891227
13,0.375,QOPT_Oracle,1.0,1.0,0.04542936400891227
13,0.375,QOPT_QTRACE,1.0,1.0,0.04821986209266143
13,0.5,Static,1.0,1.0,0.05333409928371397
13,0.5,TrustOnly,1.0,1.0,0.05333409928371397
13,0.5,QOPT_Oracle,1.0,1.0,0.05333409928371397
13,0.5,QOPT_QTRACE,1.0,1.0,0.0526802638342696
13,0.625,Static,1.0,1.0,0.05699994868805202
13,0.625,TrustOnly,1.0,1.0,0.05699994868805202
13,0.625,QOPT_Oracle,1.0,1.0,0.05699994868805202
13,0.625,QOPT_QTRACE,1.0,1.0,0.051351147463449855
13,0.75,Static,1.0,1.0,0.06704504160329802
13,0.75,TrustOnly,1.0,1.0,0.3799219024186888
13,0.75,QOPT_Oracle,1.0,1.0,0.06704504160329802
13,0.75,QOPT_QTRACE,1.0,1.0,0.06675906656233656
13,0.875,Static,1.0,1.0,0.07420897703376962
13,0.875,TrustOnly,1.0,1.0,0.4205175365246946
13,0.875,QOPT_Oracle,1.0,1.0,0.07420897703376962
13,0.875,QOPT_QTRACE,1.0,1.0,0.07383862863179269
13,1.0,Static,1.0,1.0,0.08334466501032764
13,1.0,TrustOnly,1.0,1.0,0.4722864350585233
13,1.0,QOPT_Oracle,1.0,1.0,0.08334466501032764
13,1.0,QOPT_QTRACE,1.0,1.0,0.08272629384915073
14,0.0,Static,1.0,1.0,0.07568684638471412
14,0.0,TrustOnly,1.0,0.75,0.019372869865067824
14,0.0,QOPT_Oracle,1.0,1.0,0.07190308225832259
14,0.0,QOPT_QTRACE,1.0,1.0,0.07376082877329491
14,0.125,Static,1.0,1.0,0.10503184161786314
14,0.125,TrustOnly,1.0,0.75,0.02706465022217758
14,0.125,QOPT_Oracle,1.0,1.0,0.06582893213182191
14,0.125,QOPT_QTRACE,1.0,1.0,0.0658446301728722
14,0.25,Static,1.0,1.0,0.14041289317261843
14,0.25,TrustOnly,1.0,0.75,0.03685342174028706
14,0.25,QOPT_Oracle,1.0,1.0,0.08551791736854042
14,0.25,QOPT_QTRACE,1.0,1.0,0.08318875738679662
14,0.375,Static,1.0,1.0,0.16591173127048206
14,0.375,TrustOnly,1.0,0.75,0.04225062054434451
14,0.375,QOPT_Oracle,1.0,1.0,0.10377824827971714
14,0.375,QOPT_QTRACE,1.0,1.0,0.09958953427522822
14,0.5,Static,1.0,1.0,0.20230037871483258
14,0.5,TrustOnly,1.0,0.75,0.05212220962400459
14,0.5,QOPT_Oracle,1.0,1.0,0.12816087709129434
14,0.5,QOPT_QTRACE,1.0,1.0,0.12418772318003742
14,0.625,Static,1.0,1.0,0.23434179656268334
14,0.625,TrustOnly,1.0,0.75,0.061309538303635946
14,0.625,QOPT_Oracle,1.0,1.0,0.14430945297874712
14,0.625,QOPT_QTRACE,1.0,1.0,0.14677936391960322
14,0.75,Static,1.0,1.0,0.2622835899253016
14,0.75,TrustOnly,1.0,1.0,0.3875097956728033
14,0.75,QOPT_Oracle,1.0,1.0,0.14625247627192045
14,0.75,QOPT_QTRACE,1.0,1.0,0.14302946818222623
14,0.875,Static,1.0,1.0,0.2916500274221907
14,0.875,TrustOnly,1.0,1.0,0.44023966252560487
14,0.875,QOPT_Oracle,1.0,1.0,0.16278559404550422
14,0.875,QOPT_QTRACE,1.0,1.0,0.1651130103284612
14,1.0,Static,1.0,1.0,0.3126274724973627
14,1.0,TrustOnly,1.0,1.0,0.4730191284113102
14,1.0,QOPT_Oracle,1.0,1.0,0.1791393532896055
14,1.0,QOPT_QTRACE,1.0,1.0,0.16892068406290334
15,0.0,Static,1.0,1.0,0.05049200841019426
15,0.0,TrustOnly,1.0,0.75,0.021236993512122347
15,0.0,QOPT_Oracle,1.0,1.0,0.050442772807594946
15,0.0,QOPT_QTRACE,1.0,1.0,0.05310980299085279
15,0.125,Static,1.0,1.0,0.06789186928558412
15,0.125,TrustOnly,1.0,0.75,0.027911672741119893
15,0.125,QOPT_Oracle,1.0,1.0,0.06748089885164477
15,0.125,QOPT_QTRACE,1.0,1.0,0.06683856244451135
15,0.25,Static,1.0,1.0,0.08842275339316884
15,0.25,TrustOnly,1.0,0.75,0.036314376244472674
15,0.25,QOPT_Oracle,1.0,1.0,0.08842275339316884
15,0.25,QOPT_QTRACE,1.0,1.0,0.08159616109566431
15,0.375,Static,1.0,1.0,0.1056807139655332
15,0.375,TrustOnly,1.0,0.75,0.043728574815852454
15,0.375,QOPT_Oracle,1.0,1.0,0.1056807139655332
15,0.375,QOPT_QTRACE,1.0,1.0,0.10471820154159239
15,0.5,Static,1.0,1.0,0.1211557744144516
15,0.5,TrustOnly,1.0,0.75,0.05042387395584657
15,0.5,QOPT_Oracle,1.0,1.0,0.11985385714292271
15,0.5,QOPT_QTRACE,1.0,1.0,0.12539704735627288
15,0.625,Static,1.0,1.0,0.13898443976909725
15,0.625,TrustOnly,1.0,1.0,0.32777345005609715
15,0.625,QOPT_Oracle,1.0,1.0,0.13898443976909725
15,0.625,QOPT_QTRACE,1.0,1.0,0.1366459362608228
15,0.75,Static,1.0,1.0,0.16311242362921466
15,0.75,TrustOnly,1.0,1.0,0.38454234228713546
15,0.75,QOPT_Oracle,1.0,1.0,0.16165835053798994
15,0.75,QOPT_QTRACE,1.0,1.0,0.15956181019262988
15,0.875,Static,1.0,1.0,0.17802522853991473
15,0.875,TrustOnly,1.0,1.0,0.4147048317353975
15,0.875,QOPT_Oracle,1.0,1.0,0.17802522853991473
15,0.875,QOPT_QTRACE,1.0,1.0,0.17377914749365247
15,1.0,Static,1.0,1.0,0.1988214851794093
15,1.0,TrustOnly,1.0,1.0,0.46149942948600775
15,1.0,QOPT_Oracle,1.0,1.0,0.1899971357922017
15,1.0,QOPT_QTRACE,1.0,1.0,0.18090535286924997
16,0.0,Static,1.0,1.0,0.07573722867936293
16,0.0,TrustOnly,1.0,0.75,0.01983752703461028
16,0.0,QOPT_Oracle,1.0,1.0,0.07573722867936293
16,0.0,QOPT_QTRACE,1.0,1.0,0.08673773687694622
16,0.125,Static,1.0,1.0,0.10639695070117629
16,0.125,TrustOnly,1.0,0.75,0.02750475131080053
16,0.125,QOPT_Oracle,1.0,1.0,0.06493433319340373
16,0.125,QOPT_QTRACE,1.0,1.0,0.06649630102362857
16,0.25,Static,1.0,1.0,0.13820777374213067
16,0.25,TrustOnly,1.0,0.75,0.03546200206349101
16,0.25,QOPT_Oracle,1.0,1.0,0.08652166785285405
16,0.25,QOPT_QTRACE,1.0,1.0,0.08021546002911568
16,0.375,Static,1.0,1.0,0.16667505605606264
16,0.375,TrustOnly,1.0,0.75,0.043516484842647
16,0.375,QOPT_Oracle,1.0,1.0,0.10273183510467288
16,0.375,QOPT_QTRACE,1.0,1.0,0.10461387166808392
16,0.5,Static,1.0,1.0,0.20507605703521575
16,0.5,TrustOnly,1.0,0.75,0.05390772056722655
16,0.5,QOPT_Oracle,1.0,1.0,0.1306168325525595
16,0.5,QOPT_QTRACE,1.0,1.0,0.11816367782491645
16,0.625,Static,1.0,1.0,0.23368331430512937
16,0.625,TrustOnly,1.0,1.0,0.34104509489521906
16,0.625,QOPT_Oracle,1.0,1.0,0.14363371156819624
16,0.625,QOPT_QTRACE,1.0,1.0,0.1457782953663532
16,0.75,Static,1.0,1.0,0.26438342400082326
16,0.75,TrustOnly,1.0,1.0,0.3924709403147907
16,0.75,QOPT_Oracle,1.0,1.0,0.16675243712259205
16,0.75,QOPT_QTRACE,1.0,1.0,0.15863396242922465
16,0.875,Static,1.0,1.0,0.2906625303495753
16,0.875,TrustOnly,1.0,1.0,0.43596844210859165
16,0.875,QOPT_Oracle,1.0,1.0,0.18389396485508222
16,0.875,QOPT_QTRACE,1.0,1.0,0.1817069530323519
16,1.0,Static,1.0,1.0,0.3260516474854235
16,1.0,TrustOnly,1.0,1.0,0.4814192702215594
16,1.0,QOPT_Oracle,1.0,1.0,0.1845817143082469
16,1.0,QOPT_QTRACE,1.0,1.0,0.17978171592875583
17,0.0,Static,1.0,1.0,0.1307310834010877
17,0.0,TrustOnly,1.0,0.75,0.01960966251016315
17,0.0,QOPT_Oracle,1.0,1.0,0.1307310834010877
17,0.0,QOPT_QTRACE,1.0,1.0,0.13391851747853573
17,0.125,Static,1.0,1.0,0.19657131955262078
17,0.125,TrustOnly,1.0,0.75,0.029485697932893115
17,0.125,QOPT_Oracle,1.0,1.0,0.07308969055053502
17,0.125,QOPT_QTRACE,1.0,1.0,0.06943585499319416
17,0.25,Static,1.0,1.0,0.24235090540976262
17,0.25,TrustOnly,1.0,0.75,0.03635263581146439
17,0.25,QOPT_Oracle,1.0,1.0,0.08662474110902524
17,0.25,QOPT_QTRACE,1.0,1.0,0.0919612151446485
17,0.375,Static,1.0,1.0,0.29550303549877344
17,0.375,TrustOnly,1.0,0.75,0.04432545532481601
17,0.375,QOPT_Oracle,1.0,1.0,0.10582089353193276
17,0.375,QOPT_QTRACE,1.0,1.0,0.0820599112588736
17,0.5,Static,1.0,1.0,0.34264292610581915
17,0.5,TrustOnly,1.0,0.75,0.05139643891587287
17,0.5,QOPT_Oracle,1.0,1.0,0.11400506257766872
17,0.5,QOPT_QTRACE,1.0,1.0,0.11224549760529476
17,0.625,Static,1.0,1.0,0.38760380012401013
17,0.625,TrustOnly,1.0,0.75,0.058140570018601526
17,0.625,QOPT_Oracle,1.0,1.0,0.12366453618253823
17,0.625,QOPT_QTRACE,1.0,1.0,0.13963337682524124
17,0.75,Static,1.0,1.0,0.4612932641058614
17,0.75,TrustOnly,1.0,1.0,0.3920992744899822
17,0.75,QOPT_Oracle,1.0,1.0,0.14191046096101192
17,0.75,QOPT_QTRACE,1.0,1.0,0.13835191078597303
17,0.875,Static,1.0,1.0,0.49486492670533955
17,0.875,TrustOnly,1.0,1.0,0.4206351876995386
17,0.875,QOPT_Oracle,1.0,1.0,0.1589070185878322
17,0.875,QOPT_QTRACE,1.0,1.0,0.16489711643863417
17,1.0,Static,1.0,1.0,0.5550331127322174
17,1.0,TrustOnly,1.0,1.0,0.47177814582238486
17,1.0,QOPT_Oracle,1.0,1.0,0.18705698937855114
17,1.0,QOPT_QTRACE,1.0,1.0,0.18048582819323794
18,0.0,Static,1.0,1.0,0.10477106610832415
18,0.0,TrustOnly,1.0,0.5,0.01973337375447317
18,0.0,QOPT_Oracle,1.0,1.0,0.10306989593732789
18,0.0,QOPT_QTRACE,1.0,1.0,0.1118993814563737
18,0.125,Static,1.0,1.0,0.1496507169841448
18,0.125,TrustOnly,1.0,0.5,0.028124544158240363
18,0.125,QOPT_Oracle,1.0,1.0,0.10705151283710015
18,0.125,QOPT_QTRACE,1.0,1.0,0.10490372666003546
18,0.25,Static,1.0,1.0,0.1870588753307495
18,0.25,TrustOnly,1.0,0.5,0.03577390409406661
18,0.25,QOPT_Oracle,1.0,1.0,0.13343311440667704
18,0.25,QOPT_QTRACE,1.0,1.0,0.1302709630730417
18,0.375,Static,1.0,1.0,0.23390995488560612
18,0.375,TrustOnly,1.0,0.5,0.04501234683868891
18,0.375,QOPT_Oracle,1.0,1.0,0.16822195306288562
18,0.375,QOPT_QTRACE,1.0,1.0,0.16134952082942894
18,0.5,Static,1.0,1.0,0.27066272197942454
18,0.5,TrustOnly,1.0,0.5,0.051137204700214725
18,0.5,QOPT_Oracle,1.0,1.0,0.1994939622013433
18,0.5,QOPT_QTRACE,1.0,1.0,0.18738995351071222
18,0.625,Static,1.0,1.0,0.31514460620710816
18,0.625,TrustOnly,1.0,0.5,0.060372842264248994
18,0.625,QOPT_Oracle,1.0,1.0,0.21156783596085868
18,0.625,QOPT_QTRACE,1.0,1.0,0.21718394125459417
18,0.75,Static,1.0,1.0,0.34665532920001607
18,0.75,TrustOnly,1.0,1.0,0.3772340219741751
18,0.75,QOPT_Oracle,1.0,1.0,0.21861634874950708
18,0.75,QOPT_QTRACE,1.0,1.0,0.2080103592808626
18,0.875,Static,1.0,1.0,0.39980537558527607
18,0.875,TrustOnly,1.0,1.0,0.4348695629864239
18,0.875,QOPT_Oracle,1.0,1.0,0.26926899573274055
18,0.875,QOPT_QTRACE,1.0,1.0,0.26019841227868035
18,1.0,Static,1.0,1.0,0.428945956901678
18,1.0,TrustOnly,1.0,1.0,0.46283049629208817
18,1.0,QOPT_Oracle,1.0,1.0,0.2680492227463363
18,1.0,QOPT_QTRACE,1.0,1.0,0.2553519531517008
19,0.0,Static,1.0,1.0,0.07897668783727706
19,0.0,TrustOnly,1.0,0.75,0.02072628689577828
19,0.0,QOPT_Oracle,1.0,1.0,0.07830544937571067
19,0.0,QOPT_QTRACE,1.0,1.0,0.08336651677090685
19,0.125,Static,1.0,1.0,0.10618548296056445
19,0.125,TrustOnly,1.0,0.75,0.028074140987321316
19,0.125,QOPT_Oracle,1.0,1.0,0.06787000638621149
19,0.125,QOPT_QTRACE,1.0,1.0,0.06273209525248273
19,0.25,Static,1.0,1.0,0.13644027894719285
19,0.25,TrustOnly,1.0,0.75,0.034849198271059395
19,0.25,QOPT_Oracle,1.0,1.0,0.08503282271414503
19,0.25,QOPT_QTRACE,1.0,1.0,0.09556677204054118
19,0.375,Static,1.0,1.0,0.169746050999971
19,0.375,TrustOnly,1.0,0.75,0.0442066539081321
19,0.375,QOPT_Oracle,1.0,1.0,0.10769945298802104
19,0.375,QOPT_QTRACE,1.0,1.0,0.10406599323163915
19,0.5,Static,1.0,1.0,0.20477426138864716
19,0.5,TrustOnly,1.0,0.75,0.05317421931734233
19,0.5,QOPT_Oracle,1.0,1.0,0.13046103849303986
19,0.5,QOPT_QTRACE,1.0,1.0,0.12855011409526554
19,0.625,Static,1.0,1.0,0.22153487945287073
19,0.625,TrustOnly,1.0,0.75,0.05856643723635425
19,0.625,QOPT_Oracle,1.0,1.0,0.13929278516644608
19,0.625,QOPT_QTRACE,1.0,1.0,0.15016328453638267
19,0.75,Static,1.0,1.0,0.26154197243101646
19,0.75,TrustOnly,1.0,1.0,0.3799670524360552
19,0.75,QOPT_Oracle,1.0,1.0,0.16235091565451046
19,0.75,QOPT_QTRACE,1.0,1.0,0.16384136546211223
19,0.875,Static,1.0,1.0,0.2881690112234945
19,0.875,TrustOnly,1.0,1.0,0.4283191738934591
19,0.875,QOPT_Oracle,1.0,1.0,0.1811530607110047
19,0.875,QOPT_QTRACE,1.0,1.0,0.1789649955992746
19,1.0,Static,1.0,1.0,0.3136377961081506
19,1.0,TrustOnly,1.0,1.0,0.45750052935329655
19,1.0,QOPT_Oracle,1.0,1.0,0.17842112346984274
19,1.0,QOPT_QTRACE,1.0,1.0,0.18804907858159964
20,0.0,Static,1.0,1.0,0.10790131926720269
20,0.0,TrustOnly,1.0,0.25,0.020803506739519948
20,0.0,QOPT_Oracle,1.0,1.0,0.10760153766284962
20,0.0,QOPT_QTRACE,1.0,1.0,0.11538595661436099
20,0.125,Static,1.0,1.0,0.15112242160514167
20,0.125,TrustOnly,1.0,0.25,0.028758171241952634
20,0.125,QOPT_Oracle,1.0,1.0,0.15238613516345118
20,0.125,QOPT_QTRACE,1.0,1.0,0.14796527680403834
20,0.25,Static,1.0,1.0,0.18927581488561623
20,0.25,TrustOnly,1.0,0.25,0.03668821955859395
20,0.25,QOPT_Oracle,1.0,1.0,0.1899967421088315
20,0.25,QOPT_QTRACE,1.0,1.0,0.17115405404991235
20,0.375,Static,1.0,1.0,0.22949255090946907
20,0.375,TrustOnly,1.0,0.25,0.044340489715041516
20,0.375,QOPT_Oracle,1.0,1.0,0.2300440185368266
20,0.375,QOPT_QTRACE,1.0,1.0,0.23425142353974016
20,0.5,Static,1.0,1.0,0.2644996333118343
20,0.5,TrustOnly,1.0,0.25,0.051004869860623615
20,0.5,QOPT_Oracle,1.0,1.0,0.2644996333118343
20,0.5,QOPT_QTRACE,1.0,1.0,0.26026019487547625
20,0.625,Static,1.0,1.0,0.3079735866124874
20,0.625,TrustOnly,1.0,1.0,0.3356077851841054
20,0.625,QOPT_Oracle,1.0,1.0,0.29260457749973906
20,0.625,QOPT_QTRACE,1.0,1.0,0.2918168179956116
20,0.75,Static,1.0,1.0,0.35069036949449206
20,0.75,TrustOnly,1.0,1.0,0.37630110803756545
20,0.75,QOPT_Oracle,1.0,1.0,0.3323437867631251
20,0.75,QOPT_QTRACE,1.0,1.0,0.2788176766738462
20,0.875,Static,1.0,1.0,0.39407125766011025
20,0.875,TrustOnly,1.0,1.0,0.4236201407936776
20,0.875,QOPT_Oracle,1.0,1.0,0.33841269189241324
20,0.875,QOPT_QTRACE,1.0,1.0,0.3424178878301577
20,1.0,Static,1.0,1.0,0.43778962981831426
20,1.0,TrustOnly,1.0,1.0,0.47502347209120144
20,1.0,QOPT_Oracle,1.0,1.0,0.3791131906815921
20,1.0,QOPT_QTRACE,1.0,1.0,0.36921506589600145
21,0.0,Static,1.0,1.0,0.04919029367823997
21,0.0,TrustOnly,1.0,1.0,0.020314737318905
21,0.0,QOPT_Oracle,1.0,1.0,0.04901645594133429
21,0.0,QOPT_QTRACE,1.0,1.0,0.05115022836524688
21,0.125,Static,1.0,1.0,0.06723016670666346
21,0.125,TrustOnly,1.0,1.0,0.027709713929471157
21,0.125,QOPT_Oracle,1.0,1.0,0.028397346462766912
21,0.125,QOPT_QTRACE,1.0,1.0,0.028283036477857057
21,0.25,Static,1.0,1.0,0.08662207442544598
21,0.25,TrustOnly,1.0,1.0,0.0365746868121279
21,0.25,QOPT_Oracle,1.0,1.0,0.0362700643524316
21,0.25,QOPT_QTRACE,1.0,1.0,0.03670651231297573
21,0.375,Static,1.0,1.0,0.10689560648215123
21,0.375,TrustOnly,1.0,1.0,0.044509860607853884
21,0.375,QOPT_Oracle,1.0,1.0,0.04374496839384518
21,0.375,QOPT_QTRACE,1.0,1.0,0.042198472103431015
21,0.5,Static,1.0,1.0,0.12355882523570562
21,0.5,TrustOnly,1.0,1.0,0.0513043876758526
21,0.5,QOPT_Oracle,1.0,1.0,0.05083894107628905
21,0.5,QOPT_QTRACE,1.0,1.0,0.05613925627715699
21,0.625,Static,1.0,1.0,0.1455628469612459
21,0.625,TrustOnly,1.0,1.0,0.06096142023814022
21,0.625,QOPT_Oracle,1.0,1.0,0.06065455660105851
21,0.625,QOPT_QTRACE,1.0,1.0,0.05953380328478175
21,0.75,Static,1.0,1.0,0.16259950686486485
21,0.75,TrustOnly,1.0,1.0,0.37906353088964995
21,0.75,QOPT_Oracle,1.0,1.0,0.06696643195242892
21,0.75,QOPT_QTRACE,1.0,1.0,0.07008775727643643
21,0.875,Static,1.0,1.0,0.1799271730371466
21,0.875,TrustOnly,1.0,1.0,0.43231211787661455
21,0.875,QOPT_Oracle,1.0,1.0,0.07731920908936891
21,0.875,QOPT_QTRACE,1.0,1.0,0.08007878030064099
21,1.0,Static,1.0,1.0,0.19327583958852576
21,1.0,TrustOnly,1.0,1.0,0.47164725891413495
21,1.0,QOPT_Oracle,1.0,1.0,0.08194591874307702
21,1.0,QOPT_QTRACE,1.0,1.0,0.08022547635652108
22,0.0,Static,1.0,1.0,0.0732247856527188
22,0.0,TrustOnly,1.0,0.5,0.02016886891144335
22,0.0,QOPT_Oracle,1.0,1.0,0.0732247856527188
22,0.0,QOPT_QTRACE,1.0,1.0,0.0732247856527188
22,0.125,Static,1.0,1.0,0.10433221158073323
22,0.125,TrustOnly,1.0,0.5,0.027215542639040604
22,0.125,QOPT_Oracle,1.0,1.0,0.10433221158073323
22,0.125,QOPT_QTRACE,1.0,1.0,0.09185343730885454
22,0.25,Static,1.0,1.0,0.14464719766042405
22,0.25,TrustOnly,1.0,0.5,0.03736334046290002
22,0.25,QOPT_Oracle,1.0,1.0,0.13496904947309205
22,0.25,QOPT_QTRACE,1.0,1.0,0.14232922960171096
22,0.375,Static,1.0,1.0,0.1737651079406277
22,0.375,TrustOnly,1.0,0.5,0.045633400374731965
22,0.375,QOPT_Oracle,1.0,1.0,0.15741128358060988
22,0.375,QOPT_QTRACE,1.0,1.0,0.15250785340272052
22,0.5,Static,1.0,1.0,0.20277711218803843
22,0.5,TrustOnly,1.0,0.5,0.05169138067036645
22,0.5,QOPT_Oracle,1.0,1.0,0.17611492427315514
22,0.5,QOPT_QTRACE,1.0,1.0,0.17557596197793682
22,0.625,Static,1.0,1.0,0.23297316630150586
22,0.625,TrustOnly,1.0,1.0,0.34432181432048825
22,0.625,QOPT_Oracle,1.0,1.0,0.20258307926866015
22,0.625,QOPT_QTRACE,1.0,1.0,0.20764160353757713
22,0.75,Static,1.0,1.0,0.24681092396325383
22,0.75,TrustOnly,1.0,1.0,0.36636124498221556
22,0.75,QOPT_Oracle,1.0,1.0,0.2146652287477313
22,0.75,QOPT_QTRACE,1.0,1.0,0.21595637441620175
22,0.875,Static,1.0,1.0,0.2968888675163013
22,0.875,TrustOnly,1.0,1.0,0.43595428520776797
22,0.875,QOPT_Oracle,1.0,1.0,0.24889858222144715
22,0.875,QOPT_QTRACE,1.0,1.0,0.2513253873351003
22,1.0,Static,1.0,1.0,0.3104288842148153
22,1.0,TrustOnly,1.0,1.0,0.4604208193260557
22,1.0,QOPT_Oracle,1.0,1.0,0.26998568102789117
22,1.0,QOPT_QTRACE,1.0,1.0,0.2540218252254928
23,0.0,Static,1.0,1.0,0.14062266711940816
23,0.0,TrustOnly,1.0,0.0,0.021093400067911224
23,0.0,QOPT_Oracle,1.0,1.0,0.14062266711940816
23,0.0,QOPT_QTRACE,1.0,1.0,0.14062266711940816
23,0.125,Static,1.0,1.0,0.18459972911061673
23,0.125,TrustOnly,1.0,0.0,0.02768995936659251
23,0.125,QOPT_Oracle,1.0,1.0,0.18459972911061673
23,0.125,QOPT_QTRACE,1.0,1.0,0.16812885258163324
23,0.25,Static,1.0,1.0,0.23317829316441788
23,0.25,TrustOnly,1.0,0.0,0.034976743974662675
23,0.25,QOPT_Oracle,1.0,1.0,0.2241677737910633
23,0.25,QOPT_QTRACE,1.0,1.0,0.20290184289867713
23,0.375,Static,1.0,1.0,0.2930354062676206
23,0.375,TrustOnly,1.0,0.0,0.043955310940143086
23,0.375,QOPT_Oracle,1.0,1.0,0.26005029561539517
23,0.375,QOPT_QTRACE,1.0,1.0,0.2547342255638224
23,0.5,Static,1.0,1.0,0.33306552391164335
23,0.5,TrustOnly,1.0,0.0,0.0499598285867465
23,0.5,QOPT_Oracle,1.0,1.0,0.29614847816156653
23,0.5,QOPT_QTRACE,1.0,1.0,0.29055592371808336
23,0.625,Static,1.0,1.0,0.41897890693444256
23,0.625,TrustOnly,1.0,1.0,0.3561320708942762
23,0.625,QOPT_Oracle,1.0,1.0,0.3561320708942762
23,0.625,QOPT_QTRACE,1.0,1.0,0.3457450930668637
23,0.75,Static,1.0,1.0,0.4638337162401626
23,0.75,TrustOnly,1.0,1.0,0.3942586588041382
23,0.75,QOPT_Oracle,1.0,1.0,0.3942586588041382
23,0.75,QOPT_QTRACE,1.0,1.0,0.3948224389521056
23,0.875,Static,1.0,1.0,0.5211280759709099
23,0.875,TrustOnly,1.0,1.0,0.44295886457527345
23,0.875,QOPT_Oracle,1.0,1.0,0.4333565235046434
23,0.875,QOPT_QTRACE,1.0,1.0,0.431651738082454
23,1.0,Static,1.0,1.0,0.5515247022018374
23,1.0,TrustOnly,1.0,1.0,0.4687959968715618
23,1.0,QOPT_Oracle,1.0,1.0,0.4687959968715618
23,1.0,QOPT_QTRACE,1.0,1.0,0.441531670737506
24,0.0,Static,1.0,1.0,0.04841962997839151
24,0.0,TrustOnly,1.0,1.0,0.019721477166318134
24,0.0,QOPT_Oracle,1.0,1.0,0.04841962997839151
24,0.0,QOPT_QTRACE,1.0,1.0,0.05617938998149888
24,0.125,Static,1.0,1.0,0.06730870429552323
24,0.125,TrustOnly,1.0,1.0,0.02786370564091082
24,0.125,QOPT_Oracle,1.0,1.0,0.02786370564091082
24,0.125,QOPT_QTRACE,1.0,1.0,0.025431766608599353
24,0.25,Static,1.0,1.0,0.0867065249594955
24,0.25,TrustOnly,1.0,1.0,0.03608276416070873
24,0.25,QOPT_Oracle,1.0,1.0,0.03608276416070873
24,0.25,QOPT_QTRACE,1.0,1.0,0.039622486769257365
24,0.375,Static,1.0,1.0,0.10327434150976798
24,0.375,TrustOnly,1.0,1.0,0.04379451799786994
24,0.375,QOPT_Oracle,1.0,1.0,0.04379451799786994
24,0.375,QOPT_QTRACE,1.0,1.0,0.04294859754400888
24,0.5,Static,1.0,1.0,0.12411915025257649
24,0.5,TrustOnly,1.0,1.0,0.05146162253656357
24,0.5,QOPT_Oracle,1.0,1.0,0.05146162253656357
24,0.5,QOPT_QTRACE,1.0,1.0,0.05362760552878587
24,0.625,Static,1.0,1.0,0.14087309470343454
24,0.625,TrustOnly,1.0,1.0,0.05838787942999796
24,0.625,QOPT_Oracle,1.0,1.0,0.05838787942999796
24,0.625,QOPT_QTRACE,1.0,1.0,0.055786743326466395
24,0.75,Static,1.0,1.0,0.16199358646944778
24,0.75,TrustOnly,1.0,1.0,0.37716329174735963
24,0.75,QOPT_Oracle,1.0,1.0,0.06655822795541641
24,0.75,QOPT_QTRACE,1.0,1.0,0.06414245284856979
24,0.875,Static,1.0,1.0,0.1886191983520611
24,0.875,TrustOnly,1.0,1.0,0.4424523760494587
24,0.875,QOPT_Oracle,1.0,1.0,0.07807983106755154
24,0.875,QOPT_QTRACE,1.0,1.0,0.07840748541724957
24,1.0,Static,1.0,1.0,0.2006642561833209
24,1.0,TrustOnly,1.0,1.0,0.47119614109749064
24,1.0,QOPT_Oracle,1.0,1.0,0.08315226019367482
24,1.0,QOPT_QTRACE,1.0,1.0,0.0824068005103494
25,0.0,Static,1.0,1.0,0.07920926104471823
