topology,n_nodes,seed,n_qubits,solver,objective,runtime_s,violations,approximation_ratio
A,5,19,6,QAOA(p=2),1.1321934789404757,0.4134819540049648,0,1.0
A,5,20,6,Greedy,1.0576353740499442,1.0528005077503622e-05,0,1.0
A,5,20,6,MILP,1.0576353740499442,0.0009144799987552688,0,1.0
A,5,20,6,SimulatedAnnealing,1.0576353740499442,0.010810635998495854,0,1.0
A,5,20,6,Exact,1.0576353740499442,6.958100129850209e-05,0,1.0
A,5,20,6,QAOA(p=2),1.0576353740499442,0.4221307359985076,0,1.0
A,5,21,6,Greedy,0.4887718879461005,1.122899993788451e-05,0,1.0
A,5,21,6,MILP,0.4887718879461005,0.0010514370078453794,0,1.0
A,5,21,6,SimulatedAnnealing,0.4887718879461005,0.01021067400870379,0,1.0
A,5,21,6,Exact,0.4887718879461005,7.389200618490577e-05,0,1.0
A,5,21,6,QAOA(p=2),0.4887718879461005,0.4221095980028622,0,1.0
A,5,22,6,Greedy,0.7606847107549797,1.2311007594689727e-05,0,1.0
A,5,22,6,MILP,0.7606847107549797,0.0010163100087083876,0,1.0
A,5,22,6,SimulatedAnnealing,0.7606847107549797,0.011804775000200607,0,1.0
A,5,22,6,Exact,0.7606847107549797,8.19730048533529e-05,0,1.0
A,5,22,6,QAOA(p=2),0.7606847107549797,0.4267607020010473,0,1.0
A,5,23,6,Greedy,0.8825475461498566,1.1809999705292284e-05,0,1.0
A,5,23,6,MILP,0.8825475461498566,0.001089875993784517,0,1.0
A,5,23,6,SimulatedAnnealing,0.8825475461498566,0.011660745993140154,0,1.0
A,5,23,6,Exact,0.8825475461498566,8.30750068416819e-05,0,1.0
A,5,23,6,QAOA(p=2),0.8825475461498566,0.41610735798894893,0,1.0
A,5,24,6,Greedy,0.5489694885312204,1.1811003787443042e-05,0,1.0
A,5,24,6,MILP,0.5489694885312204,0.0010159100056625903,0,1.0
A,5,24,6,SimulatedAnnealing,0.5489694885312204,0.01193168900499586,0,1.0
A,5,24,6,Exact,0.5489694885312204,8.59769934322685e-05,0,1.0
A,5,24,6,QAOA(p=2),0.5489694885312204,0.4342389550001826,0,1.0
A,5,25,6,Greedy,0.5844777086746884,1.0194009519182146e-05,0,1.0
A,5,25,6,MILP,0.5844777086746884,0.0008632800017949194,0,1.0
A,5,25,6,SimulatedAnnealing,0.5844777086746884,0.009528859998681583,0,1.0
A,5,25,6,Exact,0.5844777086746884,7.035699672996998e-05,0,1.0
A,5,25,6,QAOA(p=2),0.5844777086746884,0.36790127599670086,0,1.0
A,5,26,6,Greedy,0.5109908840774882,1.0393996490165591e-05,0,1.0
A,5,26,6,MILP,0.5109908840774882,0.0008782700024312362,0,1.0
A,5,26,6,SimulatedAnnealing,0.5109908840774882,0.010088622992043383,0,1.0
A,5,26,6,Exact,0.5109908840774882,7.075699977576733e-05,0,1.0
A,5,26,6,QAOA(p=2),0.5109908840774882,0.3884324259997811,0,1.0
A,5,27,6,Greedy,0.8995898657568553,1.078000059351325e-05,0,1.0
A,5,27,6,MILP,0.8995898657568553,0.0008952839998528361,0,1.0
A,5,27,6,SimulatedAnnealing,0.8995898657568553,0.009972084008040838,0,1.0
A,5,27,6,Exact,0.8995898657568553,7.086400000844151e-05,0,1.0
A,5,27,6,QAOA(p=2),0.8995898657568553,0.4172325490071671,0,1.0
A,5,28,6,Greedy,0.4502715556031802,1.2376011000014842e-05,0,1.0
A,5,28,6,MILP,0.4502715556031802,0.001042201998643577,0,1.0
A,5,28,6,SimulatedAnnealing,0.4502715556031802,0.011823933004052378,0,1.0
A,5,28,6,Exact,0.4502715556031802,8.832999446894974e-05,0,1.0
A,5,28,6,QAOA(p=2),0.4502715556031802,0.4210477039887337,0,1.0
A,5,29,6,Greedy,1.0096698512164473,1.0269010090269148e-05,0,1.0
A,5,29,6,MILP,1.0096698512164473,0.0008780049975030124,0,1.0
A,5,29,6,SimulatedAnnealing,1.0096698512164473,0.010438452009111643,0,1.0
A,5,29,6,Exact,1.0096698512164473,7.267600449267775e-05,0,1.0
A,5,29,6,QAOA(p=2),1.0096698512164473,0.3794683619926218,0,1.0
B,6,0,12,Greedy,0.8129824808060491,1.5254001482389867e-05,0,1.0
B,6,0,12,MILP,0.8129824808060491,0.0010878600005526096,0,1.0
B,6,0,12,SimulatedAnnealing,0.8129824808060491,0.014144772998406552,0,1.0
B,6,0,12,Exact,0.8129824808060491,0.0003622880030889064,0,1.0
B,6,0,12,QAOA(p=2),0.8129824808060491,1.1409826470044209,0,1.0
B,6,1,12,Greedy,0.8818359405544243,2.0516003132797778e-05,0,1.0
B,6,1,12,MILP,0.8818359405544243,0.0011289919930277392,0,1.0
B,6,1,12,SimulatedAnnealing,0.8818359405544243,0.013161683004000224,0,1.0
B,6,1,12,Exact,0.8818359405544243,0.00029011600418016315,0,1.0
B,6,1,12,QAOA(p=2),1.525678112411697,1.5871522930101492,0,1.7301155943502131
B,6,2,12,Greedy,0.8034928854126235,1.342299219686538e-05,0,1.0
B,6,2,12,MILP,0.8034928854126235,0.0010781070013763383,0,1.0
B,6,2,12,SimulatedAnnealing,0.8034928854126235,0.014081405999604613,0,1.0
B,6,2,12,Exact,0.8034928854126235,0.0003172779979649931,0,1.0
B,6,2,12,QAOA(p=2),0.8034928854126235,1.0823297610040754,0,1.0
B,6,3,12,Greedy,0.5740832910673817,1.2517004506662488e-05,0,1.0
B,6,3,12,MILP,0.5740832910673817,0.0009580150071997195,0,1.0
B,6,3,12,SimulatedAnnealing,0.5740832910673817,0.012576881010318175,0,1.0
B,6,3,12,Exact,0.5740832910673817,0.0003132119891233742,0,1.0
B,6,3,12,QAOA(p=2),0.5740832910673817,1.0223229129915126,0,1.0
B,6,4,12,Greedy,0.46259186668293495,1.1715004802681506e-05,0,1.0
B,6,4,12,MILP,0.46259186668293495,0.001028232989483513,0,1.0
B,6,4,12,SimulatedAnnealing,0.46259186668293495,0.01294708700152114,0,1.0
B,6,4,12,Exact,0.46259186668293495,0.0002917810052167624,0,1.0
B,6,4,12,QAOA(p=2),0.46259186668293495,1.2483706920029363,0,1.0
B,6,5,12,Greedy,0.49661285149434065,1.2503005564212799e-05,0,1.0
B,6,5,12,MILP,0.49661285149434065,0.001059254995197989,0,1.0
B,6,5,12,SimulatedAnnealing,0.49661285149434065,0.011800841995864175,0,1.0
B,6,5,12,Exact,0.49661285149434065,0.0002992710069520399,0,1.0
B,6,5,12,QAOA(p=2),0.49661285149434065,1.0255271350033581,0,1.0
B,6,6,12,Greedy,0.8671680648357238,1.1505006114020944e-05,0,1.0
B,6,6,12,MILP,0.8671680648357238,0.0008999820129247382,0,1.0
B,6,6,12,SimulatedAnnealing,0.8671680648357238,0.011577579003642313,0,1.0
B,6,6,12,Exact,0.8671680648357238,0.0002835630002664402,0,1.0
B,6,6,12,QAOA(p=2),0.8671680648357238,0.9076516650093254,0,1.0
B,6,7,12,Greedy,0.6404117376393827,1.2194010196253657e-05,0,1.0
B,6,7,12,MILP,0.6404117376393827,0.0010014449944719672,0,1.0
B,6,7,12,SimulatedAnnealing,0.6404117376393827,0.013193470993428491,0,1.0
B,6,7,12,Exact,0.6404117376393827,0.00028900199686177075,0,1.0
B,6,7,12,QAOA(p=2),0.6404117376393827,1.0123505060037132,0,1.0
B,6,8,12,Greedy,0.7106507336711161,1.2090997188352048e-05,0,1.0
B,6,8,12,MILP,0.7106507336711161,0.0009299359953729436,0,1.0
B,6,8,12,SimulatedAnnealing,0.7106507336711161,0.011500565000460483,0,1.0
B,6,8,12,Exact,0.7106507336711161,0.00025887199444696307,0,1.0
B,6,8,12,QAOA(p=2),0.7106507336711161,1.4478033299965318,0,1.0
B,6,9,12,Greedy,0.6940890506931581,1.129199517890811e-05,0,1.0
B,6,9,12,MILP,0.6940890506931581,0.0009374279907206073,0,1.0
B,6,9,12,SimulatedAnnealing,0.6940890506931581,0.010633235011482611,0,1.0
B,6,9,12,Exact,0.6940890506931581,0.0002593179960967973,0,1.0
B,6,9,12,QAOA(p=2),0.6940890506931581,1.0172439029993257,0,1.0
B,6,10,12,Greedy,0.4780942918103861,1.1885000276379287e-05,0,1.0
B,6,10,12,MILP,0.4780942918103861,0.0009235649922629818,0,1.0
B,6,10,12,SimulatedAnnealing,0.4780942918103861,0.011996051005553454,0,1.0
B,6,10,12,Exact,0.4780942918103861,0.0002860329987015575,0,1.0
B,6,10,12,QAOA(p=2),1.2099026325292783,0.8355389619973721,0,2.530677845886372
B,6,11,12,Greedy,0.8574619537467498,1.1885000276379287e-05,0,1.0
B,6,11,12,MILP,0.8574619537467498,0.0008993000083137304,0,1.0
B,6,11,12,SimulatedAnnealing,0.8574619537467498,0.01102534199890215,0,1.0
B,6,11,12,Exact,0.8574619537467498,0.0002868250012397766,0,1.0
B,6,11,12,QAOA(p=2),0.8574619537467498,1.4285945750016253,0,1.0
B,6,12,12,Greedy,0.7553568501587336,1.3958997442387044e-05,0,1.0
B,6,12,12,MILP,0.7553568501587336,0.0010029099939856678,0,1.0
B,6,12,12,SimulatedAnnealing,0.7553568501587336,0.01207224499376025,0,1.0
B,6,12,12,Exact,0.7553568501587336,0.0003461169981164858,0,1.0
B,6,12,12,QAOA(p=2),0.7553568501587336,1.0209896890009986,0,1.0
B,6,13,12,Greedy,0.3617892013873387,1.227400207426399e-05,0,1.0
B,6,13,12,MILP,0.3617892013873387,0.000965334998909384,0,1.0
B,6,13,12,SimulatedAnnealing,0.3617892013873387,0.011016032003681175,0,1.0
B,6,13,12,Exact,0.3617892013873387,0.0002558850101195276,0,1.0
B,6,13,12,QAOA(p=2),1.0390251040741134,1.176942524005426,1,2.871907453538704
B,6,14,12,Greedy,0.5498195347108066,1.1381998774595559e-05,0,1.0
B,6,14,12,MILP,0.5498195347108066,0.0009255149925593287,0,1.0
B,6,14,12,SimulatedAnnealing,0.5498195347108066,0.011118547001387924,0,1.0
B,6,14,12,Exact,0.5498195347108066,0.0002567409974290058,0,1.0
B,6,14,12,QAOA(p=2),0.5498195347108066,1.0412395339953946,0,1.0
B,6,15,12,Greedy,0.6858141303594039,1.0588992154225707e-05,0,1.0
B,6,15,12,MILP,0.6858141303594039,0.0009132319974014536,0,1.0
B,6,15,12,SimulatedAnnealing,0.6858141303594039,0.011320682999212295,0,1.0
B,6,15,12,Exact,0.6858141303594039,0.0002486949961166829,0,1.0
B,6,15,12,QAOA(p=2),1.3396603330955656,1.193466108001303,0,1.95338689273362
B,6,16,12,Greedy,1.0751089107825749,1.4249002560973167e-05,0,1.0
B,6,16,12,MILP,1.0751089107825749,0.0010663149878382683,0,1.0
B,6,16,12,SimulatedAnnealing,1.0751089107825749,0.013496059997123666,0,1.0
B,6,16,12,Exact,1.0751089107825749,0.00029784800426568836,0,1.0
B,6,16,12,QAOA(p=2),1.2169728696800277,1.1957109950017184,0,1.1319531049130545
B,6,17,12,Greedy,0.6329065196171939,1.4168006600812078e-05,0,1.0
B,6,17,12,MILP,0.6329065196171939,0.0011826060072053224,0,1.0
B,6,17,12,SimulatedAnnealing,0.6329065196171939,0.014597973990021273,0,1.0
B,6,17,12,Exact,0.6329065196171939,0.0003208620037185028,0,1.0
B,6,17,12,QAOA(p=2),0.8925907641486077,1.3084115240053507,0,1.4103042652941555
B,6,18,12,Greedy,0.6717968661017224,1.32610002765432e-05,0,1.0
B,6,18,12,MILP,0.6717968661017224,0.0010724879975896329,0,1.0
B,6,18,12,SimulatedAnnealing,0.6717968661017224,0.013951050001196563,0,1.0
B,6,18,12,Exact,0.6717968661017224,0.0003053149994229898,0,1.0
B,6,18,12,QAOA(p=2),0.6717968661017224,1.255085204000352,0,1.0
B,6,19,12,Greedy,0.994387107241792,1.3712007785215974e-05,0,1.0
B,6,19,12,MILP,0.994387107241792,0.0011310049885651097,0,1.0
B,6,19,12,SimulatedAnnealing,0.994387107241792,0.011731727994629182,0,1.0
B,6,19,12,Exact,0.994387107241792,0.0004328130016801879,0,1.0
B,6,19,12,QAOA(p=2),0.994387107241792,1.3452910719934152,0,1.0
B,6,20,12,Greedy,1.226328886087117,1.4114993973635137e-05,0,1.0
B,6,20,12,MILP,1.226328886087117,0.0009467670024605468,0,1.0
B,6,20,12,SimulatedAnnealing,1.226328886087117,0.012402177002513781,0,1.0
B,6,20,12,Exact,1.226328886087117,0.0002547690091887489,0,1.0
B,6,20,12,QAOA(p=2),1.226328886087117,0.9013144089985872,0,1.0
B,6,21,12,Greedy,0.7395466956211081,1.4523000572808087e-05,0,1.0
B,6,21,12,MILP,0.7395466956211081,0.0011004889965988696,0,1.0
B,6,21,12,SimulatedAnnealing,0.7395466956211081,0.013640124001540244,0,1.0
B,6,21,12,Exact,0.7395466956211081,0.0003339300019433722,0,1.0
B,6,21,12,QAOA(p=2),0.7395466956211081,1.216251960999216,0,1.0
B,6,22,12,Greedy,0.5300428029067632,1.251698995474726e-05,0,1.0
B,6,22,12,MILP,0.5300428029067632,0.0010045599919976667,0,1.0
B,6,22,12,SimulatedAnnealing,0.5300428029067632,0.011607349006226286,0,1.0
B,6,22,12,Exact,0.5300428029067632,0.00026678500580601394,0,1.0
B,6,22,12,QAOA(p=2),0.753353485094145,1.3744767290045274,0,1.4213068849586155
B,6,23,12,Greedy,1.145331086578821,1.1579002602957189e-05,0,1.0
B,6,23,12,MILP,1.145331086578821,0.0009489360090810806,0,1.0
B,6,23,12,SimulatedAnnealing,1.145331086578821,0.012186356005258858,0,1.0
B,6,23,12,Exact,1.145331086578821,0.0002570429933257401,0,1.0
B,6,23,12,QAOA(p=2),1.444502737184152,1.2084597850043792,0,1.261209753329036
B,6,24,12,Greedy,0.4257147601863238,1.2857999536208808e-05,0,1.0
B,6,24,12,MILP,0.4257147601863238,0.0010249269980704412,0,1.0
B,6,24,12,SimulatedAnnealing,0.4257147601863238,0.014229745007469319,0,1.0
B,6,24,12,Exact,0.4257147601863238,0.00028930600092280656,0,1.0
B,6,24,12,QAOA(p=2),0.4257147601863238,1.0952967420016648,0,1.0
B,6,25,12,Greedy,0.6884821944863262,1.182999403681606e-05,0,1.0
B,6,25,12,MILP,0.6884821944863262,0.0009917349962051958,0,1.0
B,6,25,12,SimulatedAnnealing,0.6884821944863262,0.011139979993458837,0,1.0
B,6,25,12,Exact,0.6884821944863262,0.0002786129916785285,0,1.0
B,6,25,12,QAOA(p=2),0.6884821944863262,1.2215448130009463,0,1.0
B,6,26,12,Greedy,0.7138375603695977,1.3490993296727538e-05,0,1.0
B,6,26,12,MILP,0.7138375603695977,0.0011185480107087642,0,1.0
B,6,26,12,SimulatedAnnealing,0.7138375603695977,0.014069231998291798,0,1.0
B,6,26,12,Exact,0.7138375603695977,0.00031129100534599274,0,1.0
B,6,26,12,QAOA(p=2),0.9742373293533007,1.4501093800063245,0,1.3647885505616684
B,6,27,12,Greedy,0.9636623870502135,1.1078009265474975e-05,0,1.0
B,6,27,12,MILP,0.9636623870502135,0.0009582850034348667,0,1.0
B,6,27,12,SimulatedAnnealing,0.9636623870502135,0.011605815001530573,0,1.0
B,6,27,12,Exact,0.9636623870502135,0.0002984040038427338,0,1.0
B,6,27,12,QAOA(p=2),1.048154479148998,1.3773151060013333,0,1.0876781051478166
B,6,28,12,Greedy,0.42267405354087373,1.2647011317312717e-05,0,1.0
B,6,28,12,MILP,0.42267405354087373,0.0011397369962651283,0,1.0
B,6,28,12,SimulatedAnnealing,0.42267405354087373,0.013201334993937053,0,1.0
B,6,28,12,Exact,0.42267405354087373,0.00029357300081755966,0,1.0
B,6,28,12,QAOA(p=2),0.42267405354087373,1.1996147570025641,0,1.0
B,6,29,12,Greedy,0.7804679494859457,1.3133001630194485e-05,0,1.0
B,6,29,12,MILP,0.7804679494859457,0.0011205159971723333,0,1.0
B,6,29,12,SimulatedAnnealing,0.7804679494859457,0.01346818900492508,0,1.0
B,6,29,12,Exact,0.7804679494859457,0.00031748900073580444,0,1.0
B,6,29,12,QAOA(p=2),0.7804679494859457,1.4187442769907648,0,1.0
C,10,0,12,Greedy,0.4571941776546673,1.2894000974483788e-05,0,1.0
C,10,0,12,MILP,0.4571941776546673,0.0009640060015954077,0,1.0
C,10,0,12,SimulatedAnnealing,0.4571941776546673,0.012367617004201747,0,1.0
C,10,0,12,Exact,0.4571941776546673,0.00025501199706923217,0,1.0
C,10,0,12,QAOA(p=2),0.4571941776546673,1.2733936320000794,0,1.0
C,10,1,12,Greedy,0.6166961843180161,1.35790032800287e-05,0,1.0
C,10,1,12,MILP,0.6166961843180161,0.0011296699958620593,0,1.0
C,10,1,12,SimulatedAnnealing,0.6166961843180161,0.013934877002611756,0,1.0
C,10,1,12,Exact,0.6166961843180161,0.00030865998996887356,0,1.0
C,10,1,12,QAOA(p=2),0.6166961843180161,1.1141691129887477,0,1.0
C,10,2,12,Greedy,0.7964541597227921,1.1584008461795747e-05,0,1.0
C,10,2,12,MILP,0.7964541597227921,0.0008911780023481697,0,1.0
C,10,2,12,SimulatedAnnealing,0.7964541597227921,0.011633431000518613,0,1.0
C,10,2,12,Exact,0.7964541597227921,0.00025207600265275687,0,1.0
C,10,2,12,QAOA(p=2),0.7964541597227921,0.9281284990138374,0,1.0
C,10,3,12,Greedy,0.5829018320580488,1.1280993930995464e-05,0,1.0
C,10,3,12,MILP,0.5829018320580488,0.000913826996111311,0,1.0
C,10,3,12,SimulatedAnnealing,0.5829018320580488,0.011238279999815859,0,1.0
C,10,3,12,Exact,0.5829018320580488,0.0002817490021698177,0,1.0
C,10,3,12,QAOA(p=2),0.5829018320580488,0.9973742930014851,0,1.0
C,10,4,12,Greedy,0.5679245635130528,1.2168005923740566e-05,0,1.0
C,10,4,12,MILP,0.5679245635130528,0.0009300799865741283,0,1.0
C,10,4,12,SimulatedAnnealing,0.5679245635130528,0.01122308601043187,0,1.0
C,10,4,12,Exact,0.5679245635130528,0.0002929129987023771,0,1.0
C,10,4,12,QAOA(p=2),0.5679245635130528,1.003987425006926,0,1.0
C,10,5,12,Greedy,0.7103434080965698,1.0679999832063913e-05,0,1.0
C,10,5,12,MILP,0.7103434080965698,0.0008931639895308763,0,1.0
C,10,5,12,SimulatedAnnealing,0.7103434080965698,0.010846429999219254,0,1.0
C,10,5,12,Exact,0.7103434080965698,0.00024455299717374146,0,1.0
C,10,5,12,QAOA(p=2),0.7103434080965698,1.0464076490025036,0,1.0
C,10,6,12,Greedy,0.8321394236942083,1.2060991139151156e-05,0,1.0
C,10,6,12,MILP,0.8321394236942083,0.0010249650076730177,0,1.0
C,10,6,12,SimulatedAnnealing,0.8321394236942083,0.013232404991867952,0,1.0
C,10,6,12,Exact,0.8321394236942083,0.00030072699883021414,0,1.0
C,10,6,12,QAOA(p=2),0.8321394236942083,1.544599960994674,0,1.0
C,10,7,12,Greedy,0.9739147145557823,1.0996998753398657e-05,0,1.0
C,10,7,12,MILP,0.9739147145557823,0.0009102170006372035,0,1.0
C,10,7,12,SimulatedAnnealing,0.9739147145557823,0.011784775997512043,0,1.0
C,10,7,12,Exact,0.9739147145557823,0.00024667399702593684,0,1.0
C,10,7,12,QAOA(p=2),0.9739147145557823,0.9795709689933574,0,1.0
C,10,8,12,Greedy,0.8211434875514598,1.3074008165858686e-05,0,1.0
C,10,8,12,MILP,0.8211434875514598,0.0010647070012055337,0,1.0
C,10,8,12,SimulatedAnnealing,0.8211434875514598,0.013843873995938338,0,1.0
C,10,8,12,Exact,0.8211434875514598,0.0003038620052393526,0,1.0
C,10,8,12,QAOA(p=2),0.8211434875514598,1.0293376019981224,0,1.0
C,10,9,12,Greedy,0.6440715327512692,1.1981988791376352e-05,0,1.0
C,10,9,12,MILP,0.6440715327512692,0.0009907179919537157,0,1.0
C,10,9,12,SimulatedAnnealing,0.6440715327512692,0.012502643003244884,0,1.0
C,10,9,12,Exact,0.6440715327512692,0.00027458799013402313,0,1.0
C,10,9,12,QAOA(p=2),0.6440715327512692,1.5302607970079407,0,1.0
C,10,10,12,Greedy,0.6150294267156085,1.2571006664074957e-05,0,1.0
C,10,10,12,MILP,0.6150294267156085,0.001087689000996761,0,1.0
C,10,10,12,SimulatedAnnealing,0.6150294267156085,0.013022764993365854,0,1.0
C,10,10,12,Exact,0.6150294267156085,0.0002819200017256662,0,1.0
C,10,10,12,QAOA(p=2),0.6150294267156085,0.9901190600066911,0,1.0
C,10,11,12,Greedy,0.780337564122604,1.1381998774595559e-05,0,1.0
C,10,11,12,MILP,0.780337564122604,0.0009863860032055527,0,1.0
C,10,11,12,SimulatedAnnealing,0.780337564122604,0.011908686996321194,0,1.0
C,10,11,12,Exact,0.780337564122604,0.00025169299624394625,0,1.0
C,10,11,12,QAOA(p=2),0.780337564122604,0.8848091890104115,0,1.0
C,10,12,12,Greedy,0.7776051427867401,1.1775991879403591e-05,0,1.0
C,10,12,12,MILP,0.7776051427867401,0.0009212479926645756,0,1.0
C,10,12,12,SimulatedAnnealing,0.7776051427867401,0.011491900993860327,0,1.0
C,10,12,12,Exact,0.7776051427867401,0.0002605699992273003,0,1.0
C,10,12,12,QAOA(p=2),0.7776051427867401,0.9321200090053026,0,1.0
C,10,13,12,Greedy,0.3125079380306133,1.1280993930995464e-05,0,1.0
C,10,13,12,MILP,0.3125079380306133,0.0009469780052313581,0,1.0
C,10,13,12,SimulatedAnnealing,0.3125079380306133,0.012337526000919752,0,1.0
C,10,13,12,Exact,0.3125079380306133,0.000250646990025416,0,1.0
C,10,13,12,QAOA(p=2),0.3125079380306133,1.0773864190123277,0,1.0
C,10,14,12,Greedy,0.31806506174961413,1.2888005585409701e-05,0,1.0
C,10,14,12,MILP,0.31806506174961413,0.0011017049982910976,0,1.0
C,10,14,12,SimulatedAnnealing,0.31806506174961413,0.012600602000020444,0,1.0
C,10,14,12,Exact,0.31806506174961413,0.00028187000134494156,0,1.0
C,10,14,12,QAOA(p=2),0.31806506174961413,1.0913498169975355,0,1.0
C,10,15,12,Greedy,0.6290099428728979,1.178499951492995e-05,0,1.0
C,10,15,12,MILP,0.6290099428728979,0.0010495300084585324,0,1.0
C,10,15,12,SimulatedAnnealing,0.6290099428728979,0.011531080002896488,0,1.0
C,10,15,12,Exact,0.6290099428728979,0.00026101300318259746,0,1.0
C,10,15,12,QAOA(p=2),0.6290099428728979,1.2307350000046426,0,1.0
C,10,16,12,Greedy,1.048906799600097,1.1110998457297683e-05,0,1.0
C,10,16,12,MILP,1.048906799600097,0.0009855780081124976,0,1.0
C,10,16,12,SimulatedAnnealing,1.048906799600097,0.01201818700064905,0,1.0
C,10,16,12,Exact,1.048906799600097,0.00025297900720033795,0,1.0
C,10,16,12,QAOA(p=2),1.048906799600097,1.231050761998631,0,1.0
C,10,17,12,Greedy,0.8101640963343542,1.2805990991182625e-05,0,1.0
C,10,17,12,MILP,0.8101640963343542,0.0011234400008106604,0,1.0
C,10,17,12,SimulatedAnnealing,0.8101640963343542,0.013328842003829777,0,1.0
C,10,17,12,Exact,0.8101640963343542,0.0002967909967992455,0,1.0
C,10,17,12,QAOA(p=2),0.8101640963343542,1.350134477004758,0,1.0
C,10,18,12,Greedy,0.895738652828328,1.4345001545734704e-05,0,1.0
C,10,18,12,MILP,0.895738652828328,0.0012092849938198924,0,1.0
C,10,18,12,SimulatedAnnealing,0.895738652828328,0.01814629801083356,0,1.0
C,10,18,12,Exact,0.895738652828328,0.00031631000456400216,0,1.0
C,10,18,12,QAOA(p=2),0.895738652828328,1.379382209997857,0,1.0
C,10,19,12,Greedy,1.154364081820276,1.3116994523443282e-05,0,1.0
C,10,19,12,MILP,1.154364081820276,0.0011264640052104369,0,1.0
